"id","label","review","id_parent_2_id","review_value","label_en","review_en"
"4813","ورق سجائر، وإن كان مقطعاً بقياسات معينة أو بشكل دفاتر أو أنابيب.",,"48","0","Cigarette paper, whether or not cut to size or in the form of booklets or tubes.",
"4814","ورق حائط وأغطية جدران مماثلة؛ ورق مصقول جداً مطبوع بأشكال تزينية، نصف شفاف أو شفاف، معد للصق على زجاج النوافذ (فيتروفاني Vitrauphanies).",,"48","0","Wallpaper and similar wall coverings; window transparencies of paper.",
"4816","ورق كربون، وورق استنساخ ذاتي وغيره من ورق الاستنساخ أو النقل (عدا الأصناف الداخلة في البند 4809)، ورق استنسل stencils وألواح الأوفست من ورق، وإن كانت مهيأة في علب.",,"48","0","Carbon paper, self-copy paper and other copying or transfer papers (other than those of heading 4809), duplicator stencils and offset plates, of paper, whether or not put up in boxes.",
"4817","مغلفات (ظروف) وبطاقات رسائل وبطاقات بريد غير مصورة وبطاقات للمراسلة، من ورق أو ورق مقوى؛ علب وجعب ومحافظ وما يماثلها، من ورق أو ورق مقوى، محتوية على مجموعات أوراق المراسلة.",,"48","0","Envelopes, letter cards, plain postcards and correspondence cards, of paper or paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment of paper stationery.",
"4818","ورق صحي بما فيه ورق التجميل (للعناية بالنظافة والمظهر تواليت) وما يماثله، حشو السيلولوز أو طبقات من ألياف سيليلوزية، من الأنواع المستخدمة للأغراض المنزلية أو الصحية، بشكل لفات لا يزيد عرضها عن 36 سم، أو مقطّعاً بأشكال أو قياسات معينة؛ مناديل يد أو مناديل لإزالة مواد التطرية والتجميل، مناشف، أغطية للمناضد أو الطاولات، فوط المائدة، وأغطية أسّرة، وأصناف مماثلة للأغراض المنزلية أو الصحية أو للاستخدام في المستشفيات، ألبسة ولوازم ألبسة، من عجائن الورق أو الورق أو حشو السيليلوز أو من طبقات من ألياف سيليلوزية.","تراجع الملاحظة الإضافية رقم 3 و رقم 4 لهذا الفصل","48","0","Toilet paper and similar paper, cellulose wadding or webs of cellulose fibres, of a kind used for household or sanitary purposes, in rolls of a width not exceeding 36 cm, or cut to size or shape; handkerchiefs, cleansing tissues, towels, tablecloths, serviettes, bed sheets and similar household, sanitary or hospital articles, articles of apparel and clothing accessories, of paper pulp, paper, cellulose wadding or webs of cellulose fibres.","See Supplementary Note 3 and 4 for this chapter"
"4819","علب وصناديق وأكياس كبيرة أو صغيرة، ومخاريط وجعب وغلف أخر، من ورق وورق مقوى أو حشو السيليلوز أو طبقات من ألياف سيليلوزية؛ علب لحفظ الأوراق والملفات والرسائل وما يماثلها، من ورق أو ورق مقوى، من النوع المستعمل في المكاتب والمحلات التجارية وما يماثلها.",,"48","0","Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like.",
"4820","سجلات ودفاتر المحاسبة، دفاتر الجيب، دفاتر الطلبات، دفاتر إيصالات، دفاتر ورق الرسائل، دفاتر مذكرات، مفكرات وأصناف مماثلة، دفاتر التمارين، مجموعات ورق النشاف، مصنفات (للصفحات المنفصلة أو غيرها)، ملفات وأغلفة الملفات وغيرها من أصناف مدرسية أو مكتبية أو مراسلة أخر، بما فيها رزم دفاتر المانيفولد وإن اشتملت على مجموعة من ورق الكربون، من ورق او ورق مقوى؛ مجاميع ألبومات حفظ النماذج أو الصور أو المجموعات وأغلفة كتب، من ورق أو ورق مقوى.",,"48","0","Registers, account books, note books, order books, receipt books, letter pads, memorandum pads, diaries and similar articles, exercise books, blotting-pads, binders (loose-leaf or other), folders, file covers, manifold business forms, interleaved carbon sets and other articles of stationery, of paper or paperboard; albums for samples or for collections and book covers, of paper or paperboard.",
"4821","رقاع من جميع الأنواع، من ورق أو ورق مقوى، وإن كانت مطبوعة.",,"48","0","Paper or paperboard labels of all kinds, whether or not printed.",
"4822","بكرات ومكبات ومواسير وحوامل مماثلة، من عجائن الورق أو الورق أو الورق مقوى، وإن كانت مثقبة أو مقساة.",,"48","0","Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (whether or not perforated or hardened).",
"4823","أصناف أخر من ورق أو ورق مقوى أو حشو السيليلوز أو طبقات من ألياف سيليلوزية، مقطعة بأشكال معينة؛ مصنوعات أخر من عجائن الورق، أو من الورق أو ورق مقوى أو حشو السيليلوز أو من طبقات من ألياف سيليلوزية.",,"48","0","Other paper, paperboard, cellulose wadding and webs of cellulose fibres, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres.",
"4901","كتب وكتيبات ومطبوعات مماثلة، وإن كانت من أوراق منفصلة.",,"49","0","Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets.",
"4902","صحف ومجلات ونشرات دورية مطبوعة، وإن كانت مصورة أو مشتملة على إعلانات.",,"49","0","Newspapers, journals and periodicals, whether or not illustrated or containing advertising material.",
"4903","مجاميع للصورألبومات Albums أو كتب مصورة ومجاميع أو كتب للرسم أو للتلوين، للأطفال.",,"49","0","Childrens picture, drawing or colouring books.",
"4904","أوراق موسيقية مطبوعة أو مخطوطة، مصورة أو غير مصورة وإن كانت مجلدة.",,"49","0","Music, printed or in manuscript, whether or not bound or illustrated.",
"4905","مصورات (خرائط) جغرافية من جميع الأنواع، بما في ذلك الأطلس Atlases (مجاميع خرائط) وخرائط الجدران، مصورات المساحة والكرات الأرضية، مطبوعة.",,"49","0","Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed.",
"4906","تصاميم (مخططات) ورسوم هندسية، أصلية، مرسومة باليد للعمارة أو الهندسة أو الصناعة أو التجارة أو المساحة أو الأغراض المماثلة؛ نصوص مكتوبة باليد، نسخ منقولة بالتصوير الضوئي (الفوتوغرافي) على ورق محسس أو منقولة بالكربون للأصناف المذكورة أعلاه.",,"49","0","Plans and drawings for architectural, engineering, industrial, commercial, topographical or similar purposes, being originals drawn by hand; hand-written texts; photographic reproductions on sensitised paper and carbon copies of the foregoing.",
"4907","طوابع بريدية غير مستعملة، طوابع مالية وما يماثلها (غير مبطلة غير مستعملة)، صادرة حديثاً new issue أو من إصدارِ جارٍ في بلد يكون أو سيكون لها فيه قيمة اسمية معترف بها؛ أوراق نقد بنكنوت banknotes؛ دفاتر شيكات؛ أسهم وسندات وصكوك وما يماثلها.",,"49","0","Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; banknotes; cheque forms; stock, share or bond certificates and similar documents of title.",
"4908","صور أو رسوم أو نصوص، معدة للنقل إلى سطح آخر (ديكالكومانيا Decalcomanias).","تراجع الملاحظة الإضافية رقم 3 لهذا الفصل","49","0","Transfers (decalcomanias).","See Supplementary Note 3 for this chapter"
"4909","بطاقات بريدية مطبوعة أو مصورة؛ وبطاقات مطبوعة للتهاني والدعوات، وإن كانت مصورة أو في ظروف، أو محتوية على مواد تزينية.",,"49","0","Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings.",
"4910","تقاويم من جميع الأنواع، مطبوعة، بما في ذلك تقاويم المكاتب ذات الأوراق المنفصلة.",,"49","0","Calendars of any kind, printed, including calendar blocks.",
"4911","مطبوعات أخر، بما في ذلك الصور والصور المطبوعة والصور الفوتوغرافية.",,"49","0","Other printed matter, including printed pictures and photographs.",
"5001","شرانق دود الحرير صالحة للحل.",,"50","0","Silk-worm cocoons suitable for reeling.",
"5002","حرير طبيعي خام (غير مغزول).",,"50","0","Raw silk (not thrown).",
"5003","فضلات حرير طبيعي (بما في ذلك شرانق دود الحرير غير الصالحة للحل)، وفضلات خيوط الحرير والنسالة.",,"50","0","Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock).",
"5004","خيوط حرير طبيعي (عدا الخيوط المغزولة من فضلات الحرير) غير مهيأة للبيع بالتجزئة.",,"50","0","Silk yarn (other than yarn spun from silk waste) not put up for retail sale.",
"5005","خيوط مغزولة من فضلات حرير طبيعي، غير مهيأة للبيع بالتجزئة.",,"50","0","Yarn spun from silk waste, not put up for retail sale.",
"5006","خيوط حرير طبيعي وخيوط مغزولة من فضلات الحرير، مهيأة للبيع بالتجزئة؛ شعرة مَسينا (أحشاء دودة الحرير).",,"50","0","Silk yarn and yarn spun from silk waste, put up for retail sale; silk-worm gut.",
"5007","أقمشة منسوجة من حرير طبيعي أو من فضلاته.",,"50","0","Woven fabrics of silk or of silk waste.",
"5101","صوف غير مسرح (غير مكرود) ولا ممشط.",,"51","0","Wool, not carded or combed.",
"5102","وبر ناعم أو خشن، غير مسرح (غير مكرود) ولا ممشط.",,"51","0","Fine or coarse animal hair, not carded or combed.",
"5103","فضلات صوف أو فضلات وبر ناعم أو فضلات وبر خشن، بما فيها فضلات الخيوط باستثناء النسالات.",,"51","0","Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock.",
"5104","نسالات صوف أو وبر ناعم أو وبر خشن.",,"51","0","Garnetted stock of wool or of fine or coarse animal hair.",
"5105","صوف ووبر ناعم أو خشن، مسرح أو ممشط (بما فيه الصوف الممشط الفرط).",,"51","0","Wool and fine or coarse animal hair, carded or combed (including combed wool in fragments).",
"5106","خيوط من صوف مسرح؛ غير مهيأة للبيع بالتجزئة.",,"51","0","Yarn of carded wool, not put up for retail sale.",
"5107","خيوط من صوف ممشط؛ غير مهيأة للبيع بالتجزئة.",,"51","0","Yarn of combed wool, not put up for retail sale.",
"5108","خيوط من وبر ناعم (مسرح أو ممشط)؛ غير مهيأة للبيع بالتجزئة.",,"51","0","Yarn of fine animal hair (carded or combed), not put up for retail sale.",
"5109","خيوط من صوف أو وبر ناعم؛ مهيأة للبيع بالتجزئة.",,"51","0","Yarn of wool or of fine animal hair, put up for retail sale.",
"5110","خيوط من وبر خشن أو من شعر الخيل (بما فيها خيوط بريم شعر الخيل) وإن كانت مهيأة للبيع بالتجزئة.",,"51","0","Yarn of coarse animal hair or of horsehair (including gimped horsehair yarn), whether or not put up for retail sale.",
"5111","أقمشة منسوجة من صوف مسرح مكرود Carded أو من وبر ناعم مسرحمكرود.",,"51","0","Woven fabrics of carded wool or of carded fine animal hair.",
"5112","أقمشة منسوجة من صوف ممشط أو من وبر ناعم ممشط.",,"51","0","Woven fabrics of combed wool or of combed fine animal hair.",
"5113","أقمشة منسوجة من وبر خشن أو من شعر الخيل.",,"51","0","Woven fabrics of coarse animal hair or of horsehair.",
"5201","قطن غير مسرح غير مكرود وغير ممشط",,"52","0","Cotton, not carded or combed.",
"5202","فضلات قطن (بما فيها فضلات الخيوط والنسالات).",,"52","0","Cotton waste (including yarn waste and garnetted stock).",
"5203","قطن مسرح مكرود Carded أو ممشط.",,"52","0","Cotton, carded or combed.",
"5204","خيوط للخياطة من قطن، وإن كانت مهيأة للبيع بالتجزئة.",,"52","0","Cotton sewing thread, whether or not put up for retail sale.",
"5205","خيوط قطن (غير خيوط الخياطة)، تحتوي على 85% وزناً أو أكثر من القطن، غير مهيأة للبيع بالتجزئة.",,"52","0","Cotton yarn (other than sewing thread), containing 85 % or more by weight of cotton, not put up for retail sale.",
"5206","خيوط قطن (عدا خيوط الخياطة)، تحتوي على أقل من 85% وزناً من القطن، غير مهيأة للبيع بالتجزئة.",,"52","0","Cotton yarn (other than sewing thread), containing less than 85 % by weight of cotton, not put up for retail sale.",
"5207","خيوط قطن (غير خيوط الخياطة) مهيأة للبيع بالتجزئة.",,"52","0","Cotton yarn (other than sewing thread) put up for retail sale.",
"5208","أقمشة منسوجة من قطن، تحتوي على 85% وزناً أو أكثر من القطن،لا يزن المتر المربع منها أكثر من 200 غرام.",,"52","0","Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing not more than 200 g/m2.",
"5209","أقمشة منسوجة من قطن، تحتوي على 85% وزناً أو أكثر من القطن، يزن المتر المربع منها أكثر من 200 غراماً.",,"52","0","Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing more than 200 g/m2.",
"5210","أقمشة منسوجة من قطن، تحتوي على أقل من 85% وزناً من القطن، ممزوجة بصورة رئيسية أو حصرية مع ألياف تركيبية أو اصطناعية، لا يزيد وزن المتر المربع منها عن 200 غرام.",,"52","0","Woven fabrics of cotton, containing less than 85 % by weight of cotton, mixed mainly or solely with man-made fibres, weighing not more than 200 g/m2.",
"5211","أقمشة منسوجة من قطن، تحتوي على أقل من 85% وزناً من القطن، ممزوجة بصورة رئيسية أو حصرية مع ألياف تركيبية أو اصطناعية، يزيد وزن المتر المربع منها عن 200 غرام.",,"52","0","Woven fabrics of cotton, containing less than 85 % by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200 g/m2.",
"5212","أقمشة منسوجة أخر من قطن.",,"52","0","Other woven fabrics of cotton.",
"5301","كتان خام أو مشغول ولكن غير مغزول؛ مشاقة وفضلات الكتان (بما فيها فضلات الخيوط والنسالة).",,"53","0","Flax, raw or processed but not spun; flax tow and waste (including yarn waste and garnetted stock).",
"5302","قنب (كانابيس ساتيفا Cannabis Sativa)، خام أو معالج، ولكن غير مغزول؛ مشاقة وفضلات القنب (بما فيها فضلات الخيوط والنسالة).",,"53","0","True hemp (Cannabis sativa L.), raw or processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock).",
"5303","جوت أو ألياف نسيجية لحائية أخر (باستثناء الكتان والقنب والرامي)، خاماً أو معالجة، ولكن غير مغزولة؛ مشاقة وفضلات هذه الألياف (بما فيها فضلات الخيوط والنسالة).",,"53","0","Jute and other textile bast fibres (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock).",
"5305","ألياف جوز الهند، أباكا (قنب مانيلا أو موزا تكستيليس ني Musa Textilis Nee)، رامي وألياف نسيجية نباتية أخر غير مذكورة ولا داخلة في مكان آخر، خاماً أو معالجة لكن غير مغزولة؛ مشاقة وفضلات هذه الألياف (بما فيها فضلات الخيوط والنسالة).",,"53","0","Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibres, not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibres (including yarn waste and garnetted stock).",
"5306","خيوط كتان.",,"53","0","Flax yarn.",
"5307","خيوط من جوت أو من ألياف نسيجية لحائية أخر داخلة في البند 5303.",,"53","0","Yarn of jute or of other textile bast fibres of heading 5303.",
"5308","خيوط من ألياف نسيجية نباتية أخر؛ خيوط من ورق.",,"53","0","Yarn of other vegetable textile fibres; paper yarn.",
"5309","أقمشة منسوجة من كتان.",,"53","0","Woven fabrics of flax.",
"5310","أقمشة منسوجة من جوت أو من ألياف نسيجية لحائية أخر داخلة في البند 5303.",,"53","0","Woven fabrics of jute or of other textile bast fibres of heading 5303.",
"5311","أقمشة منسوجة من ألياف نسيجية نباتية أخر؛ نسج من خيوط من ورق.",,"53","0","Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn.",
"5401","خيوط الخياطة من شعيرات تركيبية أو اصطناعية، وإن كانت مهيأة للبيع بالتجزئة.",,"54","0","Sewing thread of man-made filaments, whether or not put up for retail sale.",
"5402","خيوط من شعيرات تركيبية (عدا خيوط الخياطة)، غير مهيأة للبيع بالتجزئة، بما فيها الخيوط وحيدة الشعيرة Monofilament التركيبية بمقاس أقل من 67 ديسيتكس.",,"54","0","Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex.",
"5403","خيوط من شعيرات اصطناعية (عدا خيوط الخياطة)، غير مهيأة للبيع بالتجزئة، بما فيها الشعيرات المفردة monofilament الاصطناعية بمقاس أقل من67 ديسيتكس.",,"54","0","Artificial filament yarn (other than sewing thread), not put up for retail sale, including artificial monofilament of less than 67 decitex.",
"5404","شعيرات مفردة تركيبية بمقاس 67 ديسيتكس أو أكثر، لا يزيد أي مقاس لمقطعها العرضي عن 1 ملم؛ صفيحات وأشكال مماثلة (مثل القش الاصطناعي) من مواد نسجية تركيبية، لا يزيد عرضها الظاهر عن 5 ملم.",,"54","0","Synthetic monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm; strip and the like (for example, artificial straw) of synthetic textile materials of an apparent width not exceeding 5 mm.",
"5405","شعيرات مفردة اصطناعية بمقاس 67 ديسيتكس أو أكثر، لا يزيد أكبر مقاس لمقطعها العرضي عن 1 ملم، صفيحات وأشكال مماثلة (مثل القش الاصطناعي) من مواد نسيجية اصطناعية، لا يزيد عرضها الظاهر عن 5 ملم.",,"54","0","Artificial monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm; strip and the like (for example, artificial straw) of artificial textile materials of an apparent width not exceeding 5 mm.",
"5406","خيوط من شعيرات تركيبية أو اصطناعية (غير خيوط الخياطة)، مهيأة للبيع بالتجزئة.",,"54","0","Man-made filament yarn (other than sewing thread), put up for retail sale.",
"5407","أقمشة منسوجة من خيوط ذات شعيرات تركيبية،بما فيها النسج المتحصل عليها من المواد الداخلة في البند 5404",,"54","0","Woven fabrics of synthetic filament yarn, including woven fabrics obtained from materials of heading 5404.",
"5408","أقمشة منسوجة من خيوط ذات شعيرات اصطناعية، بما فيها النسج المتحصل عليها من المواد الداخلة في البند 5408.",,"54","0","Woven fabrics of artificial filament yarn, including woven fabrics obtained from materials of heading 5405.",
"5501","خصل من شعيرات تركيبية.",,"55","0","Synthetic filament tow.",
"5502","خصل من شعيرات اصطناعية",,"55","0","Artificial filament tow.",
"5503","ألياف تركيبية غير مستمرة، غير مسرحة (لم يجر عليها عملية كرد) ولا ممشطة ولا محضرة بطريقة أخرى للغزل.","تراجع الملاحظة رقم 1 و 2 لهذا الفصل","55","0","Synthetic staple fibres, not carded, combed or otherwise processed for spinning.","See notes 1 and 2 for this chapter"
"5504","ألياف اصطناعية غير مستمرة، غير مسرحة (لم يجر عليها عملية كرد) ولا ممشطة ولا محضرة بطريقة أخرى للغزل.","تراجع الملاحظة رقم 1 و 2 لهذا الفصل","55","0","Artificial staple fibres, not carded, combed or otherwise processed for spinning.","See notes 1 and 2 for this chapter"
"5505","فضلات ألياف نسجية تركيبية أو اصطناعية (بما فيها نفايات الفضلات وفضلات الخيوط والنسالة).","تراجع الملاحظة رقم 2 لهذا الفصل","55","0","Waste (including noils, yarn waste and garnetted stock) of man-made fibres.","See Note 2  for this chapter"
"5506","ألياف تركيبية غير مستمرة، مسرحة (جرى عليها عملية كرد) أو ممشطة أو محضرة بطريقة أخرى للغزل.","تراجع الملاحظة رقم 1 و 2 لهذا الفصل","55","0","Synthetic staple fibres, carded, combed or otherwise processed for spinning.","See notes 1 and 2 for this chapter"
"5507","ألياف اصطناعية غير مستمرة، مسرحة (جرى عليها عملية كرد) أو ممشطة أو محضرة بطريقة أخرى للغزل.","تراجع الملاحظة رقم 2 لهذا الفصل","55","0","Artificial staple fibres, carded, combed or otherwise processed for spinning.","See Note 2  for this chapter"
"5508","خيوط خياطة من ألياف تركيبية أو اصطناعية غير مستمرة، وإن كانت مهيأة للبيع بالتجزئة.",,"55","0","Sewing thread of man-made staple fibres, whether or not put up for retail sale.",
"5509","خيوط (عدا خيوط الخياطة)، من ألياف تركيبية غير مستمرة، غير مهيأة للبيع بالتجزئة.",,"55","0","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.",
"5510","خيوط (عدا خيوط الخياطة) من ألياف اصطناعية غير مستمرة، غير مهيأة للبيع بالتجزئة.",,"55","0","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale.",
"5511","خيوط (عدا خيوط الخياطة)، من ألياف تركيبية أو اصطناعية غير مستمرة، مهيأة للبيع بالتجزئة.",,"55","0","Yarn (other than sewing thread) of man-made staple fibres, put up for retail sale.",
"5512","أقمشة منسوجة من ألياف تركيبية غير مستمرة، تحتوي على 85% أو أكثر وزناً من تلك الألياف.",,"55","0","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibres.",
"5513","أقمشة منسوجة من ألياف تركيبية غير مستمرة، تحتوي على أقل من 85% وزناً من تلك الألياف، مخلوطة بصورة رئيسية أو حصرية بقطن، بوزن لا يتجاوز 170 غ / م2.",,"55","0","Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170 g/m².",
"5514","أقمشة منسوجة من ألياف تركيبية غير مستمرة، تحتوي على أقل من 85% وزناً من تلك الألياف، مخلوطة بصورة رئيسية أو حصرية بقطن، بوزن يتجاوز 170 غ / م2.",,"55","0","Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170 g/m².",
"5515","أقمشة منسوجة أخر، من ألياف تركيبية غير مستمرة.",,"55","0","Other woven fabrics of synthetic staple fibres.",
"5516","أقمشة منسوجة، من ألياف اصطناعية غير مستمرة.",,"55","0","Woven fabrics of artificial staple fibres.",
"5601","حشو من مواد نسجية وأصناف من هذا الحشو؛ ألياف نسجية لا يزيد طولها عن 5 ملليمتر (زغب) وغبار نسجي وعقد من مواد نسجية.",,"56","0","Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flock), textile dust and mill neps.",
"5602","لباد، وإن كان مشرباً أو مطلياً أو مغطى أو منضداً.",,"56","0","Felt, whether or not impregnated, coated, covered or laminated.",
"5603","لا منسوجات (أقمشة غير منسوجة)، وإن كانت مشربة أو مطلية أو مغطاة أو منضدة.",,"56","0","Nonwovens, whether or not impregnated, coated, covered or laminated.",
"5604","خيوط وحبال من مطاط، مغطاة بمواد نسجية؛ خيوط نسجية وصفيحاتأشرطة Strip وأشكال مماثلة من الأصناف الداخلة في البند 5404 أو 5405 مشربة أو مطلية أو مغطاة أو مغلفة بمطاط أو لدائن.",,"56","0","Rubber thread and cord, textile covered; textile yarn, and strip and the like of heading 5404 or 5405, impregnated, coated, covered or sheathed with rubber or plastics.",
"5605","خيوط نسجية ممعدنة، وإن كانت بريماً، مؤلفة من خيوط نسجية أو صفيحات (أشرطة strip) أو أشكال مماثلة مما يدخل في البند 5404 أو البند 5405، مضمومة إلى معدن بشكل خيوط أو صفيحات (أشرطة) ومساحيق، أو مغطاة بمعدن",,"56","0","Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal.",
"5606","خيوط بريم، بريم من صفيحات strip وأشكال مماثلة مما يدخل في البندين 5404 أو 5405 (عدا أصناف البند 5605 وعدا خيوط بريم شعر الخيل)؛ خيوط قطيفية (بما فيها الخيوط القطيفية المزغبة)؛ خيوط السلسلة de chainette (خيوط مصنرة أنبوبية).","تراجع الملاحظة الإضافية رقم 2 لهذا الفصل ","56","0","Gimped yarn, and strip and the like of heading 5404 or 5405, gimped (other than those of heading 5605 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn.","See Supplementary Note 2 for this chapter"
"5607","خيوط حزم وحبال وأمراس، سواء كانت مضفورة أو مجدولة أم لا، وإن كانت مشربة أو مطلية أو مغطاة أو مغلفة بالمطاط أو باللدائن.",,"56","0","Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics.",
"5608","شباك بعيون معقودة، من خيوط حزم أو أمراس أو حبال، قطعاً أو أطوالاً؛ شباك جاهزة لصيد الأسماك وغيرها من الشباك الجاهزة، من مواد نسجية",,"56","0","Knotted netting of twine, cordage or rope; made up fishing nets and other made up nets, of textile materials.",
"5609","أصناف مصنوعة من خيوط، أو من صفيحات أو أشكال مماثلة، داخلة في البند 5404 أو 5405، أو من خيوط حزم أو أمراس أو حبال، غير مذكورة ولا داخلة في مكان آخر.",,"56","0","Articles of yarn, strip or the like of heading 5404 or 5405, twine, cordage, rope or cables, not elsewhere specified or included.",
"5701","سجاد وأغطية أرضيات أخر من مواد نسجية، ذات خمل معقود أو ملفوف، وإن كانت جاهزةً.",,"57","0","Carpets and other textile floor coverings, knotted, whether or not made up.",
"5702","سجاد وأغطية أرضيات أخر من مواد نسجية، منسوجة، (غير ما هو زردي أو ذا عفارات متحصل عليه بإدخال خيوط في أرضية مسبقة الصنع بواسطة مجموعات إبر وصنانير not tufted أو بألياف مغروزة عمودياً في حامل نسجي مطلي بالمطاط أو بلدائن إلخ not flocked)، وإن كانت جاهزة، بما فيها البسط المعروفة بالكليم أو الشوماك أو الكرماني وغيرها من البسط المماثلة اليدوية النسيج.","تراجع الملاحظة الإضافية رقم 2 لهذا الفصل","57","0","Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, including “Kelem”, “Schumacks”, “Karamanie” and similar hand-woven rugs.","See Supplementary Note 2 for this chapter"
"5703","سجاد وأغطية أرضيات أخر، من مواد نسجيّة ( بما فيها العشبي  أنجيلة  )، ذات خمل معقودة، وإن كانت جاهزة.","تراجع الملاحظة الإضافية رقم 3 لهذا البند","57","0","Carpets and other textile floor coverings, tufted, whether or not made up.","See Additional Note No. 21 to this chapter"
"5704","سجاد وأغطية أرضيات أخرى، من لباد، (غير ما هو زردي أو ذا عفارات، متحصل عليها بإدخال الخيوط في أرضية مسبقة الصنع بواسطة مجموعات إبر وصنانير not tufted أو بواسطة ألياف تغرز عمودياً في حامل نسجي مطلي بالمطاط أو بلدائن إلخ not flocked)، وإن كانت جاهزة","تراجع الملاحظة الإضافية رقم 2 لهذا الفصل","57","0","Carpets and other textile floor coverings, of felt, not tufted or flocked, whether or not made up.","See Supplementary Note 2 for this chapter"
"5705","سجاد آخر وأغطية أرضيات أخرى، من مواد نسجية، وإن كانت جاهزة.",,"57","0","Other carpets and other textile floor coverings, whether or not made up.",
"5801","أقمشة منسوجة ذات خمل (قصيرة الخمل قطيفة وطويلة الخمل بلوش peluches)، ونسج من خيوط قطيفية (شينيل chenille)، عدا الأصناف الداخلة في البند 5802 أو 5806.",,"58","0","Woven pile fabrics and chenille fabrics, other than fabrics of heading 5802 or 5806.",
"5802","أقمشة منسوجة مزردة (تيري terry) من النوع الإسفنجي (نسج المناشف وما يماثلها)، عدا الأصناف الداخلة في البند 5806، أقمشة مزرّدة أو ذات عفارات خمل (متحصل عليها بإدخال خيوط في أرضية مسبقة الصنع بواسطة مجموعات إبر وصنانير tufted)، عدا المنتجات الداخلة في البند 5703.",,"58","0","Terry towelling and similar woven terry fabrics, other than narrow fabrics of heading 5806; tufted textile fabrics, other than products of heading 5703.",
"5803","نسج بعقدة غزية، عدا الأصناف الداخلة في البند 5806.",,"58","0","Gauze, other than narrow fabrics of heading 5806.",
"5804","تول وتول - بوبينو، وأقمشة شبكية أخر، (عدا الأقمشة المنسوجة أو المصنرة بما فيها الكروشيه)؛ مسننات (دانتيلا) أثواباً، أشرطة أو زخارف، عدا الأقمشة الداخلة في البنود 6002 لغاية 6006.",,"58","0","Tulles and other net fabrics, not including woven, knitted or crocheted fabrics; lace in the piece, in strips or in motifs, other than fabrics of headings 6002 to 6006.",
"5805","ديابيج يدوية النسج (من أنواع غوبلان، وفلاندر، وأوبوسون Aubusson، وبوفيه Beauvais وما يماثلها) وديابيج مشغولة بالإبرة (بالغرزة الصغيرة أو بالغرزة المتقاطعة مثلاً)، وإن كانت جاهزة.",,"58","0","Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, and needle-worked tapestries (for example, petit point, cross stitch), whether or not made up.",
"5806","شرائط (أقمشة منسوجة ضيقة العرض)، عدا الأصناف الداخلة في البند 5807؛ شرائط سداء دون لحمة، مؤلفة من خيوط أو ألياف متوازية ومجمعة بواسطة لاصق (بولدوك Bolducs).","تراجع الملاحظة الاضافية رقم 3 لهذا الفصل","58","0","Narrow woven fabrics, other than goods of heading 5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs).","See Supplementary Note 3 for this chapter"
